experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
oscillation,depth,,0,0.4375,7,c1e2,d86a,False,740,oscillated,-1,False
oscillation,depth,,2,0.5,8,c1fc,40f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,c216,835b,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c230,42f8,True,9,spurious,-1,False
oscillation,depth,,2,0.5625,9,c24a,835b,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c264,42e8,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c27e,c2fa,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c298,42f8,True,6,spurious,-1,False
oscillation,depth,,2,0.25,4,c2b2,c2fa,False,740,oscillated,-1,False
oscillation,depth,,2,0.5,8,c2cc,42e8,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,c2e6,c2ea,False,740,oscillated,-1,False
oscillation,depth,,1,0.5,8,c300,359,True,15,spurious,-1,False
oscillation,depth,,2,0.5,8,c31a,835b,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c334,359,True,14,spurious,-1,False
oscillation,depth,,2,0.5625,9,c34e,835b,False,740,oscillated,-1,False
oscillation,depth,,2,0.625,10,c368,359,True,18,spurious,-1,False
oscillation,depth,,2,0.4375,7,c382,c2fa,False,740,oscillated,-1,False
oscillation,depth,,1,0.375,6,c39c,42f8,True,17,spurious,-1,False
oscillation,depth,,2,0.25,4,c3b6,82b6,False,740,oscillated,-1,False
oscillation,depth,,1,0.4375,7,c3d0,42f8,True,7,spurious,-1,False
oscillation,depth,,2,0.5,8,c3ea,c2ea,False,740,oscillated,-1,False
oscillation,depth,,0,0.375,6,c404,dd49,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c41e,a75b,True,15,spurious,-1,False
oscillation,depth,,2,0.4375,7,c438,c4f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c452,a75b,True,15,spurious,-1,False
oscillation,depth,,0,0.4375,7,c46c,dc68,False,740,oscillated,-1,False
oscillation,depth,,0,0.25,4,c486,fca6,True,7,correct,0,True
oscillation,depth,,0,0.3125,5,c4a0,dca4,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,c4ba,e4fa,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c4d4,c6f8,False,740,oscillated,-1,False
oscillation,depth,,0,0.3125,5,c4ee,fc6a,True,14,spurious,-1,False
oscillation,depth,,3,0.5,8,c508,8759,False,740,oscillated,-1,False
oscillation,depth,,0,0.375,6,c522,fd4b,True,7,spurious,-1,False
oscillation,depth,,2,0.4375,7,c53c,8759,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c556,a75b,True,15,spurious,-1,False
oscillation,depth,,2,0.5,8,c570,8759,False,740,oscillated,-1,False
oscillation,depth,,0,0.4375,7,c58a,fc6a,True,9,spurious,-1,False
oscillation,depth,,0,0.3125,5,c5a4,dca4,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,c5be,e6fa,True,15,spurious,-1,False
oscillation,depth,,2,0.5625,9,c5d8,c4f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c5f2,e4fa,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c60c,8759,False,740,oscillated,-1,False
oscillation,depth,,2,0.25,4,c626,fc6a,True,22,spurious,-1,False
oscillation,depth,,2,0.5,8,c640,8759,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c65a,a75b,True,12,spurious,-1,False
oscillation,depth,,2,0.3125,5,c674,c6f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,c68e,e6fa,True,15,spurious,-1,False
oscillation,depth,,2,0.375,6,c6a8,c6e8,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c6c2,e6ea,False,740,oscillated,-1,False
oscillation,depth,,2,0.375,6,c6dc,c6f8,False,740,oscillated,-1,False
oscillation,depth,,2,0.1875,3,c6f6,e6fa,True,16,spurious,-1,False
oscillation,depth,,2,0.4375,7,c710,8759,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c72a,a75b,True,15,spurious,-1,False
oscillation,depth,,2,0.5,8,c744,8759,False,740,oscillated,-1,False
oscillation,depth,,2,0.4375,7,c75e,a75b,True,12,spurious,-1,False
oscillation,depth,,2,0.5,8,c778,8759,False,740,oscillated,-1,False
oscillation,depth,,2,0.3125,5,c792,e6fa,True,17,spurious,-1,False
