experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,testset,n_classes,conflicts_G
r6_random,coloring,_dist2,0,-1.0,6,c8c2,58a4,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,6866,58a4,True,93,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,6daf,fca6,True,49,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,275,2b4,True,79,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,74ab,fca6,True,44,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,ac82,a6b6,True,45,wrong_pattern,2,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,7f06,bd07,True,73,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,8b67,359,True,90,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,a273,e6fa,True,103,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,f146,fd4b,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,b663,a75b,True,127,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,7beb,5868,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,cf0b,f54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,85a8,a6b6,True,73,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,7214,58a4,True,127,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,22d1,2b4,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,3,5b14,1905,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,25ff,a75b,True,104,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,8a86,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,46d0,42f8,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,8054,359,True,66,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,6fd7,a797,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,e154,a75b,True,96,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,800,5949,True,103,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,663,359,True,98,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,8e8a,a6b6,True,77,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,3,a4ba,a6b6,True,43,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,5a5f,5949,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,8f9f,a797,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,ae9b,a6b6,True,60,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,e0a,359,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,8812,a75b,True,116,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,dbf,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,9e73,a6b6,True,49,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,cddf,fd4b,True,120,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,a26d,a75b,True,79,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,c13a,359,True,101,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,b3f6,a6b6,True,48,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,cd0,2b4,True,45,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,52c8,4068,True,110,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,1258,359,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,e0ea,e46a,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,e430,e46a,True,30,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,a7fd,a6b6,True,91,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,eab,2b4,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,19c2,1905,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,9e26,fca6,True,104,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,d9f4,58a4,True,38,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,6f75,a75b,True,175,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,a913,a75b,True,104,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,8ff8,e6fa,True,72,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,719b,1905,True,90,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,6c5c,f54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,f599,bd07,True,90,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,d6da,e6fa,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,dd11,fd4b,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,ca05,1905,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,da21,58a4,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,7e72,fc6a,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,eee5,fca6,True,114,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,f84b,fd4b,True,38,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,b3d0,a797,True,108,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,f2e6,fca6,True,114,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,39ed,58a4,True,117,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,f702,fd4b,True,136,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,73df,359,True,120,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,29b2,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,2c00,fd4b,True,147,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,60ca,4068,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,8fa7,a6b6,True,46,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,2d56,a75b,True,104,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,78bd,58a4,True,20,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,5ed4,58a4,True,42,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,66a3,e6fa,True,83,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,b69,359,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,6626,e6fa,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,1,bd05,bd07,True,12,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,a74,42f8,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,42f0,42f8,True,18,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,1ef1,2b4,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,8405,bf97,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,8,d04b,5949,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,2ad6,2b4,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,51a0,58a4,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,c12c,5949,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,9,4471,4068,True,20,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,934e,359,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,3,3ca2,fca6,True,54,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,d53a,fd4b,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,20fb,42f8,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,753a,fd4b,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,7364,5949,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,dc32,fca6,True,45,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,3,a617,a797,True,38,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,6f1f,fd4b,True,139,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,8e52,a75b,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,a29c,a6b6,True,42,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,77a1,fca6,True,181,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,61e6,5868,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,43c3,359,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,e174,a75b,True,98,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,3f8a,bf97,True,20,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,2f24,a6b6,True,134,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,4f4f,5149,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,b1c3,a75b,True,115,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,71a9,58a4,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,5190,58a4,True,93,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,219a,359,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,2677,a6b6,True,79,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,6ccd,58a4,True,116,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,73c6,aa4,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,3212,2b4,True,105,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,d87d,5868,True,20,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,cb4f,5149,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,63d2,359,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,34a9,fca6,True,175,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,5f72,5949,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,ca0f,5949,True,222,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,66c1,e6fa,True,101,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,5c66,5868,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,a5e3,a75b,True,168,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,9,447d,4068,True,20,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,4351,359,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,cdef,fd4b,True,105,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,15a0,58a4,True,197,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,75e0,fca6,True,89,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,c0c6,4068,True,90,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,5f0,42f8,True,78,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,5c07,1905,True,72,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,9115,1905,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,6528,fd4b,True,93,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,39f5,58a4,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,8b79,359,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,4,f4e0,fca6,True,44,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,6f28,f54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,2965,359,True,687,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,cb93,395,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,aa43,a75b,True,65,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,d54a,fd4b,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,1298,2b4,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,6f9b,a797,True,135,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,8,694c,5949,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,586d,5868,True,14,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,ec1f,bd07,True,79,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,9ccc,fca6,True,55,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,4f57,5949,True,139,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,170,359,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,3942,1905,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,39d9,1905,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,ea40,f54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,3,ab5,2b4,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,63a2,42f8,True,107,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,8,cd5a,f54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,3e9,359,True,108,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,e2d0,e6fa,True,42,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,5432,58a4,True,45,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,f0d3,fca6,True,72,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,4f5d,359,True,175,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,1248,359,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,6991,1905,True,62,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,310c,5949,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,584c,5949,True,46,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,171f,359,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,79c,395,True,18,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,6f26,fca6,True,121,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,276c,a75b,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,6ac0,58a4,True,105,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,8efd,a6b6,True,53,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,6ea3,fca6,True,138,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,4a91,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,b0e8,e6fa,True,87,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,b1ef,a75b,True,181,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,7a8a,58a4,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,bd8,359,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,8530,a75b,True,72,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,83f0,2b4,True,43,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,d9ea,5949,True,93,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,ae6a,e6fa,True,63,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,b568,fd4b,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,1e45,395,True,111,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,9,724a,5949,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,a706,a797,True,32,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,de9f,fca6,True,49,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,ef4e,f54b,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,cd33,bd07,True,75,correct,3,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,8,d13a,5949,True,113,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,eb99,a797,True,135,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,24c7,a6b6,True,60,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,1127,1905,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,2b86,2b4,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,774f,fd4b,True,44,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,5,fa2a,fc6a,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,569f,ab4,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,ecf8,e46a,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,caaa,58a4,True,106,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,b9e1,fca6,True,117,wrong_pattern,0,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,804,1905,True,49,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,bc33,fca6,True,77,wrong_pattern,0,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,e46a,e46a,True,0,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,5b23,1905,True,67,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,c8b1,58a4,True,76,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,6,dace,58a4,True,89,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,7,41df,359,True,104,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,4,5f81,1905,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,a550,a75b,True,42,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,b360,a75b,True,80,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,9,455c,359,True,95,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,126e,42f8,True,62,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,e76b,a75b,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,aa54,a75b,True,91,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,54cf,58a4,True,115,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,8326,2b4,True,101,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,8b83,395,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,276b,a75b,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,4,b12f,fd4b,True,134,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,8cdb,a75b,True,121,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,2e6e,e6fa,True,61,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,e509,fd4b,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,6ff4,a6b6,True,134,correct,2,True,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,35ec,a6b6,True,138,wrong_pattern,2,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,95d3,a75b,True,108,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,8220,2b4,True,45,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,c567,fd4b,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,7,67b9,e6fa,True,93,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,7,450e,5949,True,48,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,38d7,58a4,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,2c8d,a6b6,True,136,wrong_pattern,2,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,5f67,5949,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,2d3f,a75b,True,104,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,8,5d7b,5949,True,42,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,4,27d6,a797,True,55,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,6,974d,a75b,True,76,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,69fe,58a4,True,67,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,5b70,5949,True,60,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,43d0,359,True,54,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,5,3a1f,395,True,53,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,a757,a75b,True,18,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,3,-1.0,5,9b26,58a4,True,170,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,5,3684,aeb6,False,3492,oscillated,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,568c,58a4,True,147,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,3070,42f8,True,102,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,8,8fb,42f8,True,73,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,8,601a,359,True,114,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,2,1795,1b95,True,44,correct,1,True,dist2,random,12,0
r6_random,coloring,_dist2,2,-1.0,6,8767,a75b,True,24,spurious,-1,False,dist2,random,12,0
r6_random,coloring,_dist2,0,-1.0,7,74d5,fca6,True,89,correct,0,True,dist2,random,12,0
r6_random,coloring,_dist2,1,-1.0,6,dfc1,bd07,True,72,wrong_pattern,3,False,dist2,random,12,0
