experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,scheme,category,testset,delays,conflicts_G
r7_hd3,coloring,_perm06,3,0.1875,3,9d43,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd43,fd4b,True,30,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d43,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc83,fca6,True,29,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf83,bf97,True,12,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b983,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b583,a797,True,74,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad83,bf97,True,88,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d83,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd83,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d83,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,be03,bf97,True,57,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b803,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b403,bd07,True,47,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ac03,bd07,True,46,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9c03,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fc03,bd07,True,60,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3c03,bd07,True,31,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bb03,bf97,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b703,a797,True,92,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,af03,a797,True,92,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9f03,bf97,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ff03,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3f03,bf97,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b103,bd07,True,47,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a903,bd07,True,46,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9903,1905,True,89,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f903,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3903,bd07,True,53,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a503,a75b,True,64,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9503,bd07,True,47,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f503,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3503,bd07,True,47,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,8d03,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ed03,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,2d03,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,dd03,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,1d03,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,7d03,bd07,True,20,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd3f,bd07,True,52,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd5f,fd4b,True,46,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd9f,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc1f,bd07,True,59,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf1f,a75b,True,54,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b91f,bd07,True,52,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b51f,a75b,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad1f,fd4b,True,77,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d1f,bd07,True,52,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd1f,fd4b,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d1f,bd07,True,52,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd6f,fd4b,True,20,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bdaf,fd4b,True,62,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc2f,bd07,True,93,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf2f,a797,True,58,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b92f,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b52f,a75b,True,55,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad2f,fd4b,True,60,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d2f,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd2f,fd4b,True,24,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d2f,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bdcf,bd07,True,75,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc4f,fd4b,True,46,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf4f,a75b,True,46,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b94f,fd4b,True,20,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b54f,a75b,True,57,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad4f,fd4b,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d4f,fd4b,True,20,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd4f,fd4b,True,12,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d4f,fd4b,True,20,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc8f,fca6,True,42,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf8f,a797,True,58,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b98f,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b58f,a75b,True,75,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad8f,a75b,True,77,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d8f,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd8f,bd07,True,66,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d8f,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,be0f,a797,True,41,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b80f,bd07,True,53,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b40f,fd4b,True,61,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ac0f,fd4b,True,47,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9c0f,bd07,True,53,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fc0f,fd4b,True,41,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3c0f,bd07,True,53,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bb0f,a797,True,58,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b70f,a75b,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,af0f,a75b,True,29,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9f0f,a797,True,58,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ff0f,a75b,True,100,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3f0f,a797,True,58,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b10f,a75b,True,55,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a90f,fd4b,True,60,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,990f,1905,True,89,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f90f,fd4b,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,390f,bd07,True,53,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a50f,a75b,True,41,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,950f,a75b,True,55,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f50f,fd4b,True,48,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,350f,a75b,True,55,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,8d0f,fd4b,True,60,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ed0f,fd4b,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,2d0f,fd4b,True,60,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,dd0f,fd4b,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,1d0f,bd07,True,42,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,7d0f,fd4b,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bd77,bd07,True,24,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bdb7,fca6,True,77,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc37,fca6,True,47,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf37,bf97,True,18,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b937,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b537,bf97,True,47,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad37,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d37,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd37,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d37,bd07,True,12,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bdd7,bd07,True,24,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc57,bd07,True,43,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf57,a797,True,41,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b957,bd07,True,24,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b557,a75b,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad57,fd4b,True,76,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d57,bd07,True,24,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd57,fd4b,True,42,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d57,bd07,True,24,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc97,fca6,True,42,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf97,bf97,True,0,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b997,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b597,a797,True,74,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad97,bf97,True,88,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d97,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd97,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d97,bd07,True,18,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,be17,fca6,True,106,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b817,bd07,True,69,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b417,bf97,True,43,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ac17,bf97,True,47,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9c17,bd07,True,69,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fc17,fca6,True,59,wrong_pattern,0,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3c17,bd07,True,69,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bb17,bf97,True,18,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b717,a797,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,af17,bf97,True,44,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9f17,bf97,True,18,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ff17,bd07,True,41,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3f17,bf97,True,18,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b117,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a917,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9917,1905,True,93,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f917,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3917,bd07,True,53,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,a517,a797,True,47,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9517,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,f517,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3517,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,8d17,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ed17,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,2d17,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,dd17,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,1d17,bd07,True,14,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,7d17,bd07,True,29,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bde7,bd07,True,48,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bc67,bd07,True,64,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,bf67,bf97,True,41,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b967,bd07,True,35,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,b567,a75b,True,84,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,ad67,fd4b,True,64,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,9d67,bd07,True,35,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,fd67,fd4b,True,41,spurious,-1,False,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
r7_hd3,coloring,_perm06,3,0.1875,3,3d67,bd07,True,35,correct,3,True,perm06,colour+incommens,hd3,"[19, 17, 13, 11, 29, 23]",0
