experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,k_correct
partial_depth,depth,,2,0.3125,5,95b4,8eb4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,aad9,e2f8,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,7ba2,78a6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.6875,11,5641,5949,True,17,spurious,-1,False,0
partial_depth,depth,,2,0.4375,7,946e,ec6a,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,c0fb,c0fa,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,8ae1,42f8,True,16,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,99f,395,True,17,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,5c3,7db,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.4375,7,25ea,e6fa,True,13,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,bdca,fca6,True,14,wrong_pattern,0,False,0
partial_depth,depth,,2,0.4375,7,4724,5949,True,19,spurious,-1,False,0
partial_depth,depth,,2,0.375,6,7292,2ab6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,d494,dca4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.3125,5,fea2,fca6,True,6,wrong_pattern,0,False,0
partial_depth,depth,,2,0.625,10,9f19,8759,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,b779,a75b,True,7,spurious,-1,False,0
partial_depth,depth,,2,0.4375,7,66c0,66e8,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.75,12,d9d1,1905,True,11,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,d8ee,d8a6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,969b,a6b6,True,12,correct,2,True,0
partial_depth,depth,,2,0.5,8,a8e8,e2f8,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,a585,a797,True,5,spurious,-1,False,0
partial_depth,depth,,2,0.3125,5,66b1,66f8,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,cd14,9d05,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.6875,11,4bca,5068,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,ad84,fca6,True,26,wrong_pattern,0,False,0
partial_depth,depth,,2,0.3125,5,c6fc,c6f8,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,2ae8,42f8,True,13,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,b44a,ed4b,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.4375,7,8304,395,True,9,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,17b9,2b4,True,12,spurious,-1,False,0
partial_depth,depth,,2,0.3125,5,9426,fca6,True,11,wrong_pattern,0,False,0
partial_depth,depth,,2,0.75,12,7c4d,7d49,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,b225,ab95,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,31e2,62fa,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,9487,fca6,True,26,wrong_pattern,0,False,0
partial_depth,depth,,2,0.5625,9,22c9,42f8,True,15,spurious,-1,False,0
partial_depth,depth,,2,0.375,6,e68b,e6fa,True,15,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,6070,40f8,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5625,9,3f5c,2759,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.1875,3,b4b4,aeb6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,b3de,a6b6,True,12,correct,2,True,0
partial_depth,depth,,2,0.5,8,ebda,e6fa,True,7,spurious,-1,False,0
partial_depth,depth,,2,0.75,12,1d45,1905,True,6,spurious,-1,False,0
partial_depth,depth,,2,0.375,6,868d,86b4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.4375,7,6204,5949,True,19,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,ffc0,fca6,True,12,wrong_pattern,0,False,0
partial_depth,depth,,2,0.1875,3,8637,a797,True,9,spurious,-1,False,0
partial_depth,depth,,2,0.75,12,d041,5949,True,7,spurious,-1,False,0
partial_depth,depth,,2,0.625,10,3b5c,359,True,17,spurious,-1,False,0
partial_depth,depth,,2,0.4375,7,abab,e6fa,True,17,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,cd93,bd07,True,13,wrong_pattern,3,False,0
partial_depth,depth,,2,0.4375,7,add3,a797,True,21,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,3182,22b6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5625,9,7557,fd4b,True,21,spurious,-1,False,0
partial_depth,depth,,2,0.4375,7,7795,2f95,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.625,10,54ca,4c6a,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,478,42f8,True,13,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,1cee,5ca6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,b8e0,f8a4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,2443,a75b,True,6,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,17c5,395,True,17,spurious,-1,False,0
partial_depth,depth,,2,0.625,10,fb5f,fd4b,True,6,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,ffce,fca6,True,12,wrong_pattern,0,False,0
partial_depth,depth,,2,0.6875,11,4f0d,5949,True,21,spurious,-1,False,0
partial_depth,depth,,2,0.375,6,9638,c6f8,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.25,4,b2b0,a2b4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,74fd,7ca4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.6875,11,192c,1905,True,7,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,15f3,46fa,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.625,10,e54b,a75b,True,15,spurious,-1,False,0
partial_depth,depth,,2,0.375,6,4aa,46fa,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.3125,5,8233,835b,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,4093,42f8,True,16,spurious,-1,False,0
partial_depth,depth,,2,0.375,6,e7c7,a75b,True,15,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,7765,3d05,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.3125,5,f0a6,fca6,True,7,wrong_pattern,0,False,0
partial_depth,depth,,2,0.4375,7,8552,a75b,True,6,spurious,-1,False,0
partial_depth,depth,,2,0.625,10,52ed,58a4,True,21,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,ba99,a2b4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.4375,7,a1e0,e2f8,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.625,10,4f0c,1905,True,16,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,38a3,78a6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5625,9,1c13,1d17,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5625,9,c88,42f8,True,16,spurious,-1,False,0
partial_depth,depth,,2,0.3125,5,47b7,6b6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.6875,11,cbcb,835b,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.4375,7,f65a,a75b,True,26,spurious,-1,False,0
partial_depth,depth,,2,0.6875,11,1188,42f8,True,17,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,256b,a75b,True,5,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,cad8,42f8,True,7,spurious,-1,False,0
partial_depth,depth,,2,0.375,6,f2a0,f8a4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5,8,359b,a797,True,21,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,a3cd,a3d9,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.4375,7,2b7e,235b,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,f29f,aeb6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.625,10,312b,694b,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.6875,11,d975,5949,True,17,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,912a,c94b,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,e38e,e6fa,True,16,spurious,-1,False,0
partial_depth,depth,,2,0.5,8,e5db,a75b,True,15,spurious,-1,False,0
partial_depth,depth,,2,0.625,10,2801,5149,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.4375,7,7ab,6b6,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5625,9,bb0c,bb05,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.625,10,dd83,bd07,True,16,wrong_pattern,3,False,0
partial_depth,depth,,2,0.6875,11,58ec,58a4,True,11,spurious,-1,False,0
partial_depth,depth,,2,0.4375,7,6783,a75b,True,15,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,5312,1905,True,16,spurious,-1,False,0
partial_depth,depth,,2,0.375,6,3fb5,7ca4,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.5625,9,a90a,f54b,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.4375,7,f464,fc6a,True,21,spurious,-1,False,0
partial_depth,depth,,2,0.5625,9,2c08,7549,False,740,oscillated,-1,False,0
partial_depth,depth,,2,0.375,6,a3e3,a6b6,True,13,correct,2,True,0
partial_depth,depth,,2,0.625,10,ddce,fca6,True,16,wrong_pattern,0,False,0
partial_depth,depth,,2,0.375,6,fe72,fc6a,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,da61,5949,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.75,12,4f9,42f8,True,13,spurious,-1,False,0
partial_depth,depth,,3,0.375,6,8413,a75b,True,11,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,4c6c,5868,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,3e32,a6b6,True,9,wrong_pattern,2,False,0
partial_depth,depth,,3,0.4375,7,ed69,f54b,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,a8a5,f8a4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,f5c8,ec6a,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,2e51,2759,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.4375,7,f00,359,True,21,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,20bd,2b4,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.375,6,c806,9907,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.6875,11,eada,e6fa,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,749c,7ca4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.4375,7,3810,1905,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.6875,11,82d1,2b4,True,12,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,1059,359,True,14,spurious,-1,False,0
partial_depth,depth,,3,0.375,6,f5cd,bd07,True,16,correct,3,True,0
partial_depth,depth,,3,0.5,8,1bb3,2b4,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.375,6,8c35,9795,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.4375,7,b9e0,f8a4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,6d71,7549,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,a80,2b4,True,17,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,5311,1905,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,4ecd,58a4,True,17,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,1aa7,58a4,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,ca14,1905,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.25,4,a586,a6b6,True,12,wrong_pattern,2,False,0
partial_depth,depth,,3,0.4375,7,1b0a,1905,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,7c51,7d49,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.3125,5,a125,bb95,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,69e,6b6,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,8b28,359,True,18,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,a13b,a75b,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,e934,b905,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,235b,235b,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,f302,bd07,True,16,correct,3,True,0
partial_depth,depth,,3,0.5625,9,6491,66f8,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,e633,a75b,True,14,spurious,-1,False,0
partial_depth,depth,,3,0.6875,11,5ae2,58a4,True,11,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,1308,359,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,9578,8759,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.3125,5,dc7,1797,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,9261,359,True,18,spurious,-1,False,0
partial_depth,depth,,3,0.6875,11,4a8a,58a4,True,21,spurious,-1,False,0
partial_depth,depth,,3,0.25,4,a502,a75b,True,11,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,d99c,58a4,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,b150,a359,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,1189,359,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,aabf,a6b6,True,7,wrong_pattern,2,False,0
partial_depth,depth,,3,0.4375,7,acd2,e6fa,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,71f2,78a6,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,5de2,5ca6,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,b7ef,e6fa,True,17,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,b674,e6fa,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,7d98,7ca4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.75,12,41bc,42f8,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,9e92,a6b6,True,7,wrong_pattern,2,False,0
partial_depth,depth,,3,0.6875,11,2ab0,2b4,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,f96c,f949,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,f1c0,f8a4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.3125,5,b8a3,fca6,True,12,wrong_pattern,0,False,0
partial_depth,depth,,3,0.75,12,c2bd,42f8,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.3125,5,b177,a75b,True,21,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,72e7,78a6,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,1f56,797,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,43a,46fa,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,cb21,1905,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.75,12,6abc,12b4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,c78c,c6f8,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,8a88,42f8,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,fc0,42f8,True,17,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,8461,8759,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,1984,58a4,True,12,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,ee32,fca6,True,16,wrong_pattern,0,False,0
partial_depth,depth,,3,0.375,6,f863,fd4b,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,4191,359,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,77da,e6fa,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,ebf,6b6,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,5cc0,58a4,True,12,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,65f2,e4fa,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,e9dc,f8a4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,8bec,42f8,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.6875,11,46ae,46ea,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.875,14,42dc,42f8,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,1f5e,75b,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.6875,11,58f4,58a4,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,2578,2759,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.3125,5,9d40,9d05,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.6875,11,52a2,58a4,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.375,6,a57f,a75b,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,9021,4949,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,90e4,2b4,True,17,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,5cfd,58a4,True,11,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,8e7b,a75b,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,288a,62fa,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,1950,1905,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,2bd3,23db,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.75,12,6ff8,66f8,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.4375,7,8f4c,8759,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.6875,11,525d,5949,True,17,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,1719,359,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.6875,11,daa8,58a4,True,11,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,5e11,5949,True,18,spurious,-1,False,0
partial_depth,depth,,3,0.6875,11,e8f0,f8a4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,4d7d,5949,True,17,spurious,-1,False,0
partial_depth,depth,,3,0.3125,5,b315,ab95,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,d8db,d86a,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.4375,7,2645,2759,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,a821,f149,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,633d,359,True,14,spurious,-1,False,0
partial_depth,depth,,3,0.3125,5,fb0b,fd4b,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,27ba,a6b6,True,11,wrong_pattern,2,False,0
partial_depth,depth,,3,0.75,12,82e0,2b4,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,4c36,5ca6,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.75,12,c218,359,True,14,spurious,-1,False,0
partial_depth,depth,,3,0.625,10,7232,78a6,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.3125,5,b493,a6b6,True,17,wrong_pattern,2,False,0
partial_depth,depth,,3,0.5,8,a148,a359,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.4375,7,b8d1,f8a4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,c1f5,42f8,True,16,spurious,-1,False,0
partial_depth,depth,,3,0.3125,5,9e01,9f05,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,23ce,22b6,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.4375,7,1c51,1905,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.375,6,986,58a4,True,26,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,7f90,7ca4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,a227,a797,True,9,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,67c1,2759,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.75,12,6ae0,58a4,True,21,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,d199,359,True,30,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,115b,359,True,11,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,a75e,a75b,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,932b,835b,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,7eb5,7ca4,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,169,359,True,5,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,873b,a75b,True,6,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,c973,d14b,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.625,10,16d1,2b4,True,12,spurious,-1,False,0
partial_depth,depth,,3,0.5625,9,cb5e,d94b,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.3125,5,995f,9917,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5625,9,1ea9,58a4,True,15,spurious,-1,False,0
partial_depth,depth,,3,0.5,8,d356,9907,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,5916,1905,True,13,spurious,-1,False,0
partial_depth,depth,,3,0.75,12,44dc,40f8,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.6875,11,1239,359,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.6875,11,9ab8,2b4,True,7,spurious,-1,False,0
partial_depth,depth,,3,0.4375,7,f11a,fd4b,True,17,spurious,-1,False,0
partial_depth,depth,,3,0.125,2,ad0f,f54b,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.375,6,3357,235b,False,740,oscillated,-1,False,0
partial_depth,depth,,3,0.5,8,fa64,f824,False,740,oscillated,-1,False,0
partial_depth,depth,,0,0.4375,7,9863,9907,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.3125,5,68be,78a6,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.5,8,61b5,58a4,True,17,spurious,-1,False,1
partial_depth,depth,,0,0.4375,7,51e4,58a4,True,7,spurious,-1,False,1
partial_depth,depth,,0,0.5,8,62ce,62ea,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.6875,11,818,359,True,18,spurious,-1,False,1
partial_depth,depth,,0,0.3125,5,fe9a,fca6,True,11,correct,0,True,1
partial_depth,depth,,0,0.375,6,5e2c,5868,True,21,spurious,-1,False,1
partial_depth,depth,,0,0.3125,5,8cbe,a6b6,True,17,wrong_pattern,2,False,1
partial_depth,depth,,0,0.4375,7,4c77,1d07,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.5,8,52c2,58a4,True,21,spurious,-1,False,1
partial_depth,depth,,0,0.5,8,91a1,2b4,True,17,spurious,-1,False,1
partial_depth,depth,,0,0.5,8,7929,5949,True,6,spurious,-1,False,1
partial_depth,depth,,0,0.3125,5,f6e0,fca6,True,21,correct,0,True,1
partial_depth,depth,,0,0.4375,7,9abf,d8a6,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.625,10,2043,235b,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.375,6,fa63,fd4b,True,7,spurious,-1,False,1
partial_depth,depth,,0,0.4375,7,af80,a6b6,True,17,wrong_pattern,2,False,1
partial_depth,depth,,0,0.5,8,522a,5868,True,17,spurious,-1,False,1
partial_depth,depth,,0,0.5,8,75c1,7d49,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.5,8,e45f,a75b,True,15,spurious,-1,False,1
partial_depth,depth,,0,0.5625,9,679c,66f8,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.375,6,f1a8,f8a4,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.5,8,21e2,62fa,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.6875,11,6b,359,True,7,spurious,-1,False,1
partial_depth,depth,,0,0.3125,5,6cc4,7ca4,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.4375,7,b9cc,f8a4,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.6875,11,624d,359,True,15,spurious,-1,False,1
partial_depth,depth,,0,0.375,6,5dfe,5ca6,False,740,oscillated,-1,False,1
partial_depth,depth,,0,0.5625,9,123e,42f8,True,16,spurious,-1,False,1
partial_depth,depth,,0,0.5625,9,2074,42f8,True,11,spurious,-1,False,1
partial_depth,depth,,0,0.4375,7,4876,5868,True,21,spurious,-1,False,1
partial_depth,depth,,0,0.5,8,4474,40f8,False,740,oscillated,-1,False,1
