experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct
adversarial,noise,,0,0.5,8,f8d9,f868,False,740,oscillated,-1,False
adversarial,noise,,1,0.4375,7,4f18,5949,True,17,spurious,-1,False
adversarial,noise,,2,0.4375,7,522,75b,False,740,oscillated,-1,False
adversarial,noise,,1,0.375,6,8881,2b4,True,17,spurious,-1,False
adversarial,noise,,0,0.4375,7,e99c,f8a4,False,740,oscillated,-1,False
adversarial,noise,,0,0.5,8,6ee9,76e8,False,740,oscillated,-1,False
adversarial,noise,,0,0.625,10,4128,5949,True,7,spurious,-1,False
adversarial,noise,,1,0.3125,5,12ad,2b4,True,17,spurious,-1,False
adversarial,noise,,0,0.3125,5,fa85,f8a4,False,740,oscillated,-1,False
adversarial,noise,,1,0.4375,7,7fd8,6468,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,f70b,fd4b,True,17,spurious,-1,False
adversarial,noise,,2,0.375,6,3712,a75b,True,12,spurious,-1,False
adversarial,noise,,3,0.3125,5,a982,a6b6,True,17,wrong_pattern,2,False
adversarial,noise,,3,0.4375,7,756b,ed4b,False,740,oscillated,-1,False
adversarial,noise,,0,0.4375,7,59ab,58a4,True,16,spurious,-1,False
adversarial,noise,,2,0.4375,7,20ad,2b4,True,6,spurious,-1,False
adversarial,noise,,1,0.375,6,5b32,5949,True,18,spurious,-1,False
adversarial,noise,,1,0.3125,5,539e,ab4,False,740,oscillated,-1,False
adversarial,noise,,1,0.4375,7,9174,359,True,17,spurious,-1,False
adversarial,noise,,2,0.4375,7,773c,3d05,False,740,oscillated,-1,False
adversarial,noise,,1,0.375,6,2e8d,36b4,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,2c04,3d05,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,643e,e4fa,False,740,oscillated,-1,False
adversarial,noise,,0,0.4375,7,e06c,f868,False,740,oscillated,-1,False
adversarial,noise,,0,0.3125,5,dcb8,dca4,False,740,oscillated,-1,False
adversarial,noise,,1,0.3125,5,fd6,6b6,False,740,oscillated,-1,False
adversarial,noise,,1,0.375,6,1a2f,1905,True,15,spurious,-1,False
adversarial,noise,,0,0.3125,5,f8cf,fca6,True,16,correct,0,True
adversarial,noise,,2,0.3125,5,2e24,7ca4,False,740,oscillated,-1,False
adversarial,noise,,2,0.5,8,230a,235b,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,7745,7d49,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,a1e3,a6b6,True,18,correct,2,True
adversarial,noise,,2,0.4375,7,8442,a75b,True,7,spurious,-1,False
adversarial,noise,,2,0.4375,7,c59c,c6f8,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,f678,e46a,True,7,spurious,-1,False
adversarial,noise,,2,0.3125,5,82de,82b6,False,740,oscillated,-1,False
adversarial,noise,,0,0.5,8,6870,5868,True,17,spurious,-1,False
adversarial,noise,,0,0.375,6,5ef7,5ca6,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,b35e,a75b,True,7,spurious,-1,False
adversarial,noise,,0,0.375,6,39ee,78a6,False,740,oscillated,-1,False
adversarial,noise,,1,0.3125,5,3316,2b97,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,9c63,bd07,True,17,correct,3,True
adversarial,noise,,0,0.5,8,c9ed,58a4,True,16,spurious,-1,False
adversarial,noise,,0,0.5,8,c9ca,d06a,False,740,oscillated,-1,False
adversarial,noise,,3,0.4375,7,ed7b,f54b,False,740,oscillated,-1,False
adversarial,noise,,0,0.3125,5,b9f6,fca6,True,15,correct,0,True
adversarial,noise,,2,0.5,8,206c,42f8,True,13,spurious,-1,False
adversarial,noise,,1,0.375,6,9011,359,True,21,spurious,-1,False
adversarial,noise,,1,0.3125,5,1a59,359,True,7,spurious,-1,False
adversarial,noise,,2,0.375,6,8af3,82b6,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,d00f,d94b,False,740,oscillated,-1,False
adversarial,noise,,1,0.3125,5,15b7,eb6,False,740,oscillated,-1,False
adversarial,noise,,1,0.375,6,ded1,dca4,False,740,oscillated,-1,False
adversarial,noise,,1,0.3125,5,cb84,58a4,True,17,spurious,-1,False
adversarial,noise,,0,0.375,6,cc6,6b6,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,8542,a75b,True,6,spurious,-1,False
adversarial,noise,,2,0.375,6,669d,66f8,False,740,oscillated,-1,False
adversarial,noise,,1,0.5,8,69f9,5068,False,740,oscillated,-1,False
adversarial,noise,,0,0.4375,7,7e5e,fd4b,True,7,spurious,-1,False
adversarial,noise,,0,0.375,6,c897,d8a6,False,740,oscillated,-1,False
adversarial,noise,,0,0.375,6,da3e,d826,False,740,oscillated,-1,False
adversarial,noise,,0,0.3125,5,b894,f8a4,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,45b6,5ca6,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,47be,46fa,False,740,oscillated,-1,False
adversarial,noise,,1,0.5625,9,6159,359,True,15,spurious,-1,False
adversarial,noise,,2,0.4375,7,6132,235b,False,740,oscillated,-1,False
adversarial,noise,,3,0.375,6,35e3,e6fa,True,17,spurious,-1,False
adversarial,noise,,0,0.375,6,c22,5c6a,False,740,oscillated,-1,False
adversarial,noise,,0,0.4375,7,5e4e,5d4b,False,740,oscillated,-1,False
adversarial,noise,,2,0.5,8,552,75b,False,740,oscillated,-1,False
adversarial,noise,,3,0.4375,7,5c53,5d4b,False,740,oscillated,-1,False
adversarial,noise,,3,0.3125,5,7803,794b,False,740,oscillated,-1,False
adversarial,noise,,1,0.5625,9,7279,359,True,26,spurious,-1,False
adversarial,noise,,1,0.375,6,7dd1,7d49,False,740,oscillated,-1,False
adversarial,noise,,0,0.3125,5,5424,58a4,True,9,spurious,-1,False
adversarial,noise,,3,0.3125,5,290d,5149,False,740,oscillated,-1,False
adversarial,noise,,3,0.5,8,d05f,c94b,False,740,oscillated,-1,False
adversarial,noise,,3,0.5,8,1408,4949,False,740,oscillated,-1,False
adversarial,noise,,2,0.3125,5,26da,e6fa,True,12,spurious,-1,False
adversarial,noise,,0,0.375,6,f831,f949,False,740,oscillated,-1,False
adversarial,noise,,2,0.4375,7,12e2,2b4,True,21,spurious,-1,False
adversarial,noise,,3,0.3125,5,7717,bd07,True,13,correct,3,True
adversarial,noise,,2,0.3125,5,80f4,2b4,True,6,spurious,-1,False
adversarial,noise,,0,0.375,6,6c30,7c24,False,740,oscillated,-1,False
adversarial,noise,,0,0.3125,5,ec14,bd07,True,15,wrong_pattern,3,False
adversarial,noise,,0,0.4375,7,ed70,fd4b,True,17,spurious,-1,False
adversarial,noise,,1,0.375,6,5b5b,5949,True,5,spurious,-1,False
adversarial,noise,,0,0.375,6,cdc4,dca4,False,740,oscillated,-1,False
